,Date,Hour,Demand
1980,2021-03-24,12,10281
1981,2021-03-24,13,10288
1982,2021-03-24,14,10300
1983,2021-03-24,15,10307
1984,2021-03-24,16,10370
1985,2021-03-24,17,10397
1986,2021-03-24,18,10262
1987,2021-03-24,19,10194
1988,2021-03-24,20,10239
1989,2021-03-24,21,10067
1990,2021-03-24,22,9801
1991,2021-03-24,23,9507
1992,2021-03-25,0,9329
1993,2021-03-25,1,9269
1994,2021-03-25,2,9204
1995,2021-03-25,3,9179
1996,2021-03-25,4,9217
1997,2021-03-25,5,9419
1998,2021-03-25,6,9830
1999,2021-03-25,7,10269
2000,2021-03-25,8,10448
2001,2021-03-25,9,10526
2002,2021-03-25,10,10558
2003,2021-03-25,11,10562
2004,2021-03-25,12,10492
2005,2021-03-25,13,10415
2006,2021-03-25,14,10191
2007,2021-03-25,15,10086
2008,2021-03-25,16,10087
2009,2021-03-25,17,10041
2010,2021-03-25,18,9976
2011,2021-03-25,19,9926
2012,2021-03-25,20,10037
2013,2021-03-25,21,9903
2014,2021-03-25,22,9714
2015,2021-03-25,23,9524
2016,2021-03-26,0,9344
2017,2021-03-26,1,9257
2018,2021-03-26,2,9205
2019,2021-03-26,3,9135
2020,2021-03-26,4,9171
2021,2021-03-26,5,9338
2022,2021-03-26,6,9696
2023,2021-03-26,7,9906
2024,2021-03-26,8,9923
2025,2021-03-26,9,9971
2026,2021-03-26,10,10039
2027,2021-03-26,11,10004
2028,2021-03-26,12,9953
2029,2021-03-26,13,9951
2030,2021-03-26,14,9969
2031,2021-03-26,15,9877
2032,2021-03-26,16,9904
2033,2021-03-26,17,9934
2034,2021-03-26,18,9840
2035,2021-03-26,19,9826
2036,2021-03-26,20,9967
2037,2021-03-26,21,9852
2038,2021-03-26,22,9611
2039,2021-03-26,23,9411
2040,2021-03-27,0,9229
2041,2021-03-27,1,9113
2042,2021-03-27,2,9055
2043,2021-03-27,3,9054
2044,2021-03-27,4,9080
2045,2021-03-27,5,9130
2046,2021-03-27,6,9265
2047,2021-03-27,7,9410
2048,2021-03-27,8,9581
2049,2021-03-27,9,9708
2050,2021-03-27,10,9773
2051,2021-03-27,11,9751
2052,2021-03-27,12,9699
2053,2021-03-27,13,9625
2054,2021-03-27,14,9550
2055,2021-03-27,15,9520
2056,2021-03-27,16,9584
2057,2021-03-27,17,9667
2058,2021-03-27,18,9648
2059,2021-03-27,19,9640
2060,2021-03-27,20,9783
2061,2021-03-27,21,9670
2062,2021-03-27,22,9448
2063,2021-03-27,23,9188
2064,2021-03-28,0,9010
2065,2021-03-28,1,8894
2066,2021-03-28,2,8800
2067,2021-03-28,3,8744
2068,2021-03-28,4,8719
2069,2021-03-28,5,8784
2070,2021-03-28,6,8892
2071,2021-03-28,7,9042
2072,2021-03-28,8,9234
2073,2021-03-28,9,9394
2074,2021-03-28,10,9500
2075,2021-03-28,11,9510
2076,2021-03-28,12,9524
2077,2021-03-28,13,9485
2078,2021-03-28,14,9439
2079,2021-03-28,15,9521
2080,2021-03-28,16,9666
2081,2021-03-28,17,9763
2082,2021-03-28,18,9749
2083,2021-03-28,19,9587
2084,2021-03-28,20,9591
2085,2021-03-28,21,9512
2086,2021-03-28,22,9444
2087,2021-03-28,23,9278
2088,2021-03-29,0,9141
2089,2021-03-29,1,9040
2090,2021-03-29,2,8792
2091,2021-03-29,3,8839
2092,2021-03-29,4,8697
2093,2021-03-29,5,8863
2094,2021-03-29,6,9273
2095,2021-03-29,7,9676
2096,2021-03-29,8,9935
2097,2021-03-29,9,10129
2098,2021-03-29,10,10189
2099,2021-03-29,11,10330
2100,2021-03-29,12,10331
2101,2021-03-29,13,10350
2102,2021-03-29,14,10330
2103,2021-03-29,15,10311
2104,2021-03-29,16,10281
2105,2021-03-29,17,10265
2106,2021-03-29,18,10100
2107,2021-03-29,19,10033
2108,2021-03-29,20,10092
2109,2021-03-29,21,9930
2110,2021-03-29,22,9691
2111,2021-03-29,23,9402
2112,2021-03-30,0,9249
2113,2021-03-30,1,9224
2114,2021-03-30,2,9167
2115,2021-03-30,3,9159
2116,2021-03-30,4,9223
2117,2021-03-30,5,9363
2118,2021-03-30,6,9723
2119,2021-03-30,7,10026
2120,2021-03-30,8,10112
2121,2021-03-30,9,10121
2122,2021-03-30,10,10081
2123,2021-03-30,11,10067
2124,2021-03-30,12,10028
2125,2021-03-30,13,9929
2126,2021-03-30,14,9956
2127,2021-03-30,15,9853
2128,2021-03-30,16,9919
2129,2021-03-30,17,9929
2130,2021-03-30,18,9782
2131,2021-03-30,19,9782
2132,2021-03-30,20,9956
2133,2021-03-30,21,9885
2134,2021-03-30,22,9586
2135,2021-03-30,23,9317
2136,2021-03-31,0,9195
2137,2021-03-31,1,9073
2138,2021-03-31,2,8973
2139,2021-03-31,3,8997
2140,2021-03-31,4,9036
2141,2021-03-31,5,9205
2142,2021-03-31,6,9535
2143,2021-03-31,7,9738
2144,2021-03-31,8,9931
2145,2021-03-31,9,9945
2146,2021-03-31,10,9934
2147,2021-03-31,11,9920
2148,2021-03-31,12,9865
2149,2021-03-31,13,9783
2150,2021-03-31,14,9743
2151,2021-03-31,15,9675
2152,2021-03-31,16,9710
2153,2021-03-31,17,9655
2154,2021-03-31,18,9489
2155,2021-03-31,19,9438
2156,2021-03-31,20,9661
2157,2021-03-31,21,9638
2158,2021-03-31,22,9333
2159,2021-03-31,23,9062
2160,2021-04-01,0,8821
2161,2021-04-01,1,8710
2162,2021-04-01,2,8674
2163,2021-04-01,3,8722
2164,2021-04-01,4,8764
2165,2021-04-01,5,8895
2166,2021-04-01,6,9258
2167,2021-04-01,7,9502
2168,2021-04-01,8,9598
2169,2021-04-01,9,9664
2170,2021-04-01,10,9669
2171,2021-04-01,11,9656
2172,2021-04-01,12,9622
2173,2021-04-01,13,9619
2174,2021-04-01,14,9531
2175,2021-04-01,15,9471
2176,2021-04-01,16,9444
2177,2021-04-01,17,9402
2178,2021-04-01,18,9275
2179,2021-04-01,19,9222
2180,2021-04-01,20,9328
2181,2021-04-01,21,9316
2182,2021-04-01,22,9108
2183,2021-04-01,23,8932
2184,2021-04-02,0,8779
2185,2021-04-02,1,8696
2186,2021-04-02,2,8671
2187,2021-04-02,3,8654
2188,2021-04-02,4,8644
2189,2021-04-02,5,8682
2190,2021-04-02,6,8842
2191,2021-04-02,7,8931
2192,2021-04-02,8,9052
2193,2021-04-02,9,9189
2194,2021-04-02,10,9314
2195,2021-04-02,11,9137
2196,2021-04-02,12,9182
2197,2021-04-02,13,9134
2198,2021-04-02,14,9092
2199,2021-04-02,15,9097
2200,2021-04-02,16,9157
2201,2021-04-02,17,9228
2202,2021-04-02,18,9146
2203,2021-04-02,19,9141
2204,2021-04-02,20,9291
2205,2021-04-02,21,9338
2206,2021-04-02,22,9171
2207,2021-04-02,23,8913
2208,2021-04-03,0,8700
2209,2021-04-03,1,8624
2210,2021-04-03,2,8604
2211,2021-04-03,3,8584
2212,2021-04-03,4,8602
2213,2021-04-03,5,8683
2214,2021-04-03,6,8818
2215,2021-04-03,7,8935
2216,2021-04-03,8,9069
2217,2021-04-03,9,9166
2218,2021-04-03,10,9150
2219,2021-04-03,11,9156
2220,2021-04-03,12,9186
2221,2021-04-03,13,9159
2222,2021-04-03,14,9083
2223,2021-04-03,15,9034
2224,2021-04-03,16,9076
2225,2021-04-03,17,9158
2226,2021-04-03,18,9134
2227,2021-04-03,19,9122
2228,2021-04-03,20,9235
2229,2021-04-03,21,9200
2230,2021-04-03,22,9005
2231,2021-04-03,23,8802
2232,2021-04-04,0,8646
2233,2021-04-04,1,8523
2234,2021-04-04,2,8444
2235,2021-04-04,3,8434
2236,2021-04-04,4,8456
2237,2021-04-04,5,8500
2238,2021-04-04,6,8588
2239,2021-04-04,7,8678
2240,2021-04-04,8,8860
2241,2021-04-04,9,8991
2242,2021-04-04,10,9184
2243,2021-04-04,11,9298
2244,2021-04-04,12,9366
2245,2021-04-04,13,9357
2246,2021-04-04,14,9338
2247,2021-04-04,15,9305
2248,2021-04-04,16,9368
2249,2021-04-04,17,9359
2250,2021-04-04,18,9243
2251,2021-04-04,19,9174
2252,2021-04-04,20,9340
2253,2021-04-04,21,9313
2254,2021-04-04,22,8841
2255,2021-04-04,23,8571
2256,2021-04-05,0,8558
2257,2021-04-05,1,8542
2258,2021-04-05,2,8542
2259,2021-04-05,3,8545
2260,2021-04-05,4,8614
2261,2021-04-05,5,8724
2262,2021-04-05,6,8878
2263,2021-04-05,7,8995
2264,2021-04-05,8,9128
2265,2021-04-05,9,9206
2266,2021-04-05,10,9246
2267,2021-04-05,11,9403
2268,2021-04-05,12,9460
2269,2021-04-05,13,9455
2270,2021-04-05,14,9426
2271,2021-04-05,15,9429
2272,2021-04-05,16,9451
2273,2021-04-05,17,9437
2274,2021-04-05,18,9304
2275,2021-04-05,19,9235
2276,2021-04-05,20,9424
2277,2021-04-05,21,9358
2278,2021-04-05,22,9146
2279,2021-04-05,23,8958
2280,2021-04-06,0,8798
2281,2021-04-06,1,8700
2282,2021-04-06,2,8634
2283,2021-04-06,3,8627
2284,2021-04-06,4,8648
2285,2021-04-06,5,8801
2286,2021-04-06,6,9051
2287,2021-04-06,7,9321
2288,2021-04-06,8,9485
2289,2021-04-06,9,9400
2290,2021-04-06,10,9349
2291,2021-04-06,11,9378
2292,2021-04-06,12,9326
2293,2021-04-06,13,9292
2294,2021-04-06,14,9322
2295,2021-04-06,15,9226
2296,2021-04-06,16,9374
2297,2021-04-06,17,9402
2298,2021-04-06,18,9303
2299,2021-04-06,19,9241
2300,2021-04-06,20,9389
2301,2021-04-06,21,9326
2302,2021-04-06,22,9067
2303,2021-04-06,23,8786
2304,2021-04-07,0,8595
2305,2021-04-07,1,8511
2306,2021-04-07,2,8450
2307,2021-04-07,3,8412
2308,2021-04-07,4,8452
2309,2021-04-07,5,8626
2310,2021-04-07,6,8985
2311,2021-04-07,7,9310
2312,2021-04-07,8,9451
2313,2021-04-07,9,9375
2314,2021-04-07,10,9382
2315,2021-04-07,11,9451
2316,2021-04-07,12,9480
2317,2021-04-07,13,9465
2318,2021-04-07,14,9426
2319,2021-04-07,15,9396
2320,2021-04-07,16,9433
2321,2021-04-07,17,9397
2322,2021-04-07,18,9262
2323,2021-04-07,19,9212
2324,2021-04-07,20,9257
2325,2021-04-07,21,9198
2326,2021-04-07,22,8943
2327,2021-04-07,23,8652
2328,2021-04-08,0,8464
2329,2021-04-08,1,8413
2330,2021-04-08,2,8360
2331,2021-04-08,3,8327
2332,2021-04-08,4,8397
2333,2021-04-08,5,8556
2334,2021-04-08,6,8904
2335,2021-04-08,7,9269
2336,2021-04-08,8,9485
2337,2021-04-08,9,9550
2338,2021-04-08,10,9681
2339,2021-04-08,11,9722
2340,2021-04-08,12,9706
2341,2021-04-08,13,9701
2342,2021-04-08,14,9667
2343,2021-04-08,15,9631
2344,2021-04-08,16,9566
2345,2021-04-08,17,9581
2346,2021-04-08,18,9351
2347,2021-04-08,19,9243
2348,2021-04-08,20,9311
2349,2021-04-08,21,9279
2350,2021-04-08,22,9015
2351,2021-04-08,23,8869
2352,2021-04-09,0,8757
2353,2021-04-09,1,8705
2354,2021-04-09,2,8668
2355,2021-04-09,3,8667
2356,2021-04-09,4,8747
2357,2021-04-09,5,8887
2358,2021-04-09,6,9214
2359,2021-04-09,7,9515
2360,2021-04-09,8,9602
2361,2021-04-09,9,9593
2362,2021-04-09,10,9594
2363,2021-04-09,11,9577
2364,2021-04-09,12,9570
2365,2021-04-09,13,9517
2366,2021-04-09,14,9504
2367,2021-04-09,15,9477
2368,2021-04-09,16,9451
2369,2021-04-09,17,9455
2370,2021-04-09,18,9318
2371,2021-04-09,19,9241
2372,2021-04-09,20,9415
2373,2021-04-09,21,9413
2374,2021-04-09,22,9159
2375,2021-04-09,23,8880
2376,2021-04-10,0,8709
2377,2021-04-10,1,8587
2378,2021-04-10,2,8545
2379,2021-04-10,3,8552
2380,2021-04-10,4,8559
2381,2021-04-10,5,8604
2382,2021-04-10,6,8713
2383,2021-04-10,7,8817
2384,2021-04-10,8,9007
2385,2021-04-10,9,9254
2386,2021-04-10,10,9418
2387,2021-04-10,11,9494
2388,2021-04-10,12,9512
2389,2021-04-10,13,9450
2390,2021-04-10,14,9412
2391,2021-04-10,15,9452
2392,2021-04-10,16,9551
2393,2021-04-10,17,9593
2394,2021-04-10,18,9546
2395,2021-04-10,19,9516
2396,2021-04-10,20,9491
2397,2021-04-10,21,9539
2398,2021-04-10,22,9361
2399,2021-04-10,23,9182
2400,2021-04-11,0,9016
2401,2021-04-11,1,8915
2402,2021-04-11,2,8838
2403,2021-04-11,3,8817
2404,2021-04-11,4,8816
2405,2021-04-11,5,8838
2406,2021-04-11,6,8959
2407,2021-04-11,7,9008
2408,2021-04-11,8,9150
2409,2021-04-11,9,9298
2410,2021-04-11,10,9351
2411,2021-04-11,11,9355
2412,2021-04-11,12,9307
2413,2021-04-11,13,9280
2414,2021-04-11,14,9268
2415,2021-04-11,15,9307
2416,2021-04-11,16,9309
2417,2021-04-11,17,9342
2418,2021-04-11,18,9279
2419,2021-04-11,19,9262
2420,2021-04-11,20,9334
2421,2021-04-11,21,9312
2422,2021-04-11,22,9128
2423,2021-04-11,23,8914
2424,2021-04-12,0,8776
2425,2021-04-12,1,8757
2426,2021-04-12,2,8683
2427,2021-04-12,3,8712
2428,2021-04-12,4,8789
2429,2021-04-12,5,8882
2430,2021-04-12,6,9245
2431,2021-04-12,7,9538
2432,2021-04-12,8,9604
2433,2021-04-12,9,9599
2434,2021-04-12,10,9621
2435,2021-04-12,11,9637
2436,2021-04-12,12,9608
2437,2021-04-12,13,9581
2438,2021-04-12,14,9564
2439,2021-04-12,15,9575
2440,2021-04-12,16,9574
2441,2021-04-12,17,9550
2442,2021-04-12,18,9410
2443,2021-04-12,19,9335
2444,2021-04-12,20,9417
2445,2021-04-12,21,9441
2446,2021-04-12,22,9186
2447,2021-04-12,23,8945
2448,2021-04-13,0,8827
2449,2021-04-13,1,8746
2450,2021-04-13,2,8689
2451,2021-04-13,3,8695
2452,2021-04-13,4,8798
2453,2021-04-13,5,8965
2454,2021-04-13,6,9007
2455,2021-04-13,7,9229
2456,2021-04-13,8,9345
2457,2021-04-13,9,9344
2458,2021-04-13,10,9343
2459,2021-04-13,11,9320
2460,2021-04-13,12,9348
2461,2021-04-13,13,9345
2462,2021-04-13,14,9371
2463,2021-04-13,15,9383
2464,2021-04-13,16,9367
2465,2021-04-13,17,9363
2466,2021-04-13,18,9223
2467,2021-04-13,19,9169
2468,2021-04-13,20,9282
2469,2021-04-13,21,9327
2470,2021-04-13,22,9083
2471,2021-04-13,23,8828
2472,2021-04-14,0,8645
2473,2021-04-14,1,8558
2474,2021-04-14,2,8496
2475,2021-04-14,3,8508
2476,2021-04-14,4,8569
2477,2021-04-14,5,8701
2478,2021-04-14,6,8952
2479,2021-04-14,7,9181
2480,2021-04-14,8,9341
2481,2021-04-14,9,9299
2482,2021-04-14,10,9319
2483,2021-04-14,11,9296
2484,2021-04-14,12,9274
2485,2021-04-14,13,9263
2486,2021-04-14,14,9221
2487,2021-04-14,15,9243
2488,2021-04-14,16,9280
2489,2021-04-14,17,9168
2490,2021-04-14,18,9083
2491,2021-04-14,19,8963
2492,2021-04-14,20,9040
2493,2021-04-14,21,9138
2494,2021-04-14,22,8894
2495,2021-04-14,23,8518
2496,2021-04-15,0,8428
2497,2021-04-15,1,8425
2498,2021-04-15,2,8391
2499,2021-04-15,3,8377
2500,2021-04-15,4,8439
2501,2021-04-15,5,8616
2502,2021-04-15,6,8855
2503,2021-04-15,7,9189
2504,2021-04-15,8,9316
2505,2021-04-15,9,9329
2506,2021-04-15,10,9349
2507,2021-04-15,11,9295
2508,2021-04-15,12,9263
2509,2021-04-15,13,9300
2510,2021-04-15,14,9350
2511,2021-04-15,15,9338
2512,2021-04-15,16,9336
2513,2021-04-15,17,9324
2514,2021-04-15,18,9223
2515,2021-04-15,19,9173
2516,2021-04-15,20,9179
2517,2021-04-15,21,9218
2518,2021-04-15,22,8958
2519,2021-04-15,23,8613
2520,2021-04-16,0,8514
2521,2021-04-16,1,8455
2522,2021-04-16,2,8451
2523,2021-04-16,3,8489
2524,2021-04-16,4,8552
2525,2021-04-16,5,8703
2526,2021-04-16,6,8770
2527,2021-04-16,7,9165
2528,2021-04-16,8,9301
2529,2021-04-16,9,9316
2530,2021-04-16,10,9328
2531,2021-04-16,11,9388
2532,2021-04-16,12,9282
2533,2021-04-16,13,9322
2534,2021-04-16,14,9298
2535,2021-04-16,15,9270
2536,2021-04-16,16,9242
2537,2021-04-16,17,9118
2538,2021-04-16,18,8995
2539,2021-04-16,19,8962
2540,2021-04-16,20,9051
2541,2021-04-16,21,9110
2542,2021-04-16,22,8895
2543,2021-04-16,23,8643
2544,2021-04-17,0,8479
2545,2021-04-17,1,8387
2546,2021-04-17,2,8336
2547,2021-04-17,3,8315
2548,2021-04-17,4,8323
2549,2021-04-17,5,8340
2550,2021-04-17,6,8403
2551,2021-04-17,7,8495
2552,2021-04-17,8,8724
2553,2021-04-17,9,8908
2554,2021-04-17,10,8962
2555,2021-04-17,11,9045
2556,2021-04-17,12,9060
2557,2021-04-17,13,9063
2558,2021-04-17,14,9017
2559,2021-04-17,15,9020
2560,2021-04-17,16,9062
2561,2021-04-17,17,9120
2562,2021-04-17,18,8996
2563,2021-04-17,19,8953
2564,2021-04-17,20,9037
2565,2021-04-17,21,9102
2566,2021-04-17,22,8897
2567,2021-04-17,23,8723
2568,2021-04-18,0,8570
2569,2021-04-18,1,8472
2570,2021-04-18,2,8435
2571,2021-04-18,3,8430
2572,2021-04-18,4,8405
2573,2021-04-18,5,8390
2574,2021-04-18,6,8472
2575,2021-04-18,7,8586
2576,2021-04-18,8,8855
2577,2021-04-18,9,9062
2578,2021-04-18,10,9278
2579,2021-04-18,11,9395
2580,2021-04-18,12,9443
2581,2021-04-18,13,9430
2582,2021-04-18,14,9421
2583,2021-04-18,15,9435
2584,2021-04-18,16,9493
2585,2021-04-18,17,9550
2586,2021-04-18,18,9439
2587,2021-04-18,19,9366
2588,2021-04-18,20,9354
2589,2021-04-18,21,9389
2590,2021-04-18,22,9141
2591,2021-04-18,23,8830
2592,2021-04-19,0,8685
2593,2021-04-19,1,8567
2594,2021-04-19,2,8482
2595,2021-04-19,3,8451
2596,2021-04-19,4,8529
2597,2021-04-19,5,8673
2598,2021-04-19,6,8995
2599,2021-04-19,7,9281
2600,2021-04-19,8,9447
2601,2021-04-19,9,9405
2602,2021-04-19,10,9509
2603,2021-04-19,11,9562
2604,2021-04-19,12,9501
2605,2021-04-19,13,9542
2606,2021-04-19,14,9532
2607,2021-04-19,15,9502
2608,2021-04-19,16,9527
2609,2021-04-19,17,9526
2610,2021-04-19,18,9347
2611,2021-04-19,19,9179
2612,2021-04-19,20,9130
2613,2021-04-19,21,9172
2614,2021-04-19,22,9046
2615,2021-04-19,23,8837
2616,2021-04-20,0,8678
2617,2021-04-20,1,8608
2618,2021-04-20,2,8560
2619,2021-04-20,3,8533
2620,2021-04-20,4,8601
2621,2021-04-20,5,8752
2622,2021-04-20,6,8951
2623,2021-04-20,7,9216
2624,2021-04-20,8,9327
2625,2021-04-20,9,9350
2626,2021-04-20,10,9324
2627,2021-04-20,11,9328
2628,2021-04-20,12,9248
2629,2021-04-20,13,9155
2630,2021-04-20,14,9099
2631,2021-04-20,15,9138
2632,2021-04-20,16,9195
2633,2021-04-20,17,9159
2634,2021-04-20,18,9020
2635,2021-04-20,19,9023
2636,2021-04-20,20,9080
2637,2021-04-20,21,9159
2638,2021-04-20,22,8966
2639,2021-04-20,23,8715
2640,2021-04-21,0,8536
2641,2021-04-21,1,8451
2642,2021-04-21,2,8387
2643,2021-04-21,3,8390
2644,2021-04-21,4,8416
2645,2021-04-21,5,8520
2646,2021-04-21,6,8768
2647,2021-04-21,7,9063
2648,2021-04-21,8,9233
2649,2021-04-21,9,9211
2650,2021-04-21,10,9165
2651,2021-04-21,11,9257
2652,2021-04-21,12,9296
2653,2021-04-21,13,9329
2654,2021-04-21,14,9179
2655,2021-04-21,15,9138
2656,2021-04-21,16,9277
2657,2021-04-21,17,9389
2658,2021-04-21,18,9259
2659,2021-04-21,19,9247
2660,2021-04-21,20,9273
2661,2021-04-21,21,9274
2662,2021-04-21,22,9024
2663,2021-04-21,23,8727
2664,2021-04-22,0,8583
2665,2021-04-22,1,8474
2666,2021-04-22,2,8419
2667,2021-04-22,3,8454
2668,2021-04-22,4,8570
2669,2021-04-22,5,8713
2670,2021-04-22,6,9027
2671,2021-04-22,7,9412
2672,2021-04-22,8,9606
2673,2021-04-22,9,9557
2674,2021-04-22,10,9605
2675,2021-04-22,11,9633
2676,2021-04-22,12,9622
2677,2021-04-22,13,9617
2678,2021-04-22,14,9547
2679,2021-04-22,15,9525
2680,2021-04-22,16,9599
2681,2021-04-22,17,9569
2682,2021-04-22,18,9370
2683,2021-04-22,19,9220
2684,2021-04-22,20,9314
2685,2021-04-22,21,9295
2686,2021-04-22,22,9112
2687,2021-04-22,23,8804
2688,2021-04-23,0,8759
2689,2021-04-23,1,8717
2690,2021-04-23,2,8673
2691,2021-04-23,3,8683
2692,2021-04-23,4,8711
2693,2021-04-23,5,8808
2694,2021-04-23,6,8856
2695,2021-04-23,7,9114
2696,2021-04-23,8,9240
2697,2021-04-23,9,9312
2698,2021-04-23,10,9477
2699,2021-04-23,11,9416
2700,2021-04-23,12,9337
2701,2021-04-23,13,9387
2702,2021-04-23,14,9374
2703,2021-04-23,15,9399
2704,2021-04-23,16,9433
2705,2021-04-23,17,9340
2706,2021-04-23,18,9266
2707,2021-04-23,19,9179
2708,2021-04-23,20,9228
2709,2021-04-23,21,9198
2710,2021-04-23,22,9060
2711,2021-04-23,23,8809
2712,2021-04-24,0,8710
2713,2021-04-24,1,8665
2714,2021-04-24,2,8596
2715,2021-04-24,3,8588
2716,2021-04-24,4,8616
2717,2021-04-24,5,8644
2718,2021-04-24,6,8675
2719,2021-04-24,7,8780
2720,2021-04-24,8,8953
2721,2021-04-24,9,9129
2722,2021-04-24,10,9233
2723,2021-04-24,11,9272
2724,2021-04-24,12,9306
2725,2021-04-24,13,9255
2726,2021-04-24,14,9176
2727,2021-04-24,15,9178
2728,2021-04-24,16,9286
2729,2021-04-24,17,9316
2730,2021-04-24,18,9197
2731,2021-04-24,19,9137
2732,2021-04-24,20,9131
2733,2021-04-24,21,9225
2734,2021-04-24,22,9032
2735,2021-04-24,23,8825
2736,2021-04-25,0,8673
2737,2021-04-25,1,8586
2738,2021-04-25,2,8536
2739,2021-04-25,3,8526
2740,2021-04-25,4,8541
2741,2021-04-25,5,8586
2742,2021-04-25,6,8590
2743,2021-04-25,7,8635
2744,2021-04-25,8,8817
2745,2021-04-25,9,8940
2746,2021-04-25,10,9054
2747,2021-04-25,11,9170
2748,2021-04-25,12,9199
2749,2021-04-25,13,9155
2750,2021-04-25,14,9090
2751,2021-04-25,15,9069
2752,2021-04-25,16,9120
2753,2021-04-25,17,9164
2754,2021-04-25,18,9075
2755,2021-04-25,19,9087
2756,2021-04-25,20,9077
2757,2021-04-25,21,9052
2758,2021-04-25,22,8921
2759,2021-04-25,23,8609
2760,2021-04-26,0,8511
2761,2021-04-26,1,8483
2762,2021-04-26,2,8464
2763,2021-04-26,3,8520
2764,2021-04-26,4,8602
2765,2021-04-26,5,8748
2766,2021-04-26,6,8815
2767,2021-04-26,7,9194
2768,2021-04-26,8,9400
2769,2021-04-26,9,9373
2770,2021-04-26,10,9518
2771,2021-04-26,11,9557
2772,2021-04-26,12,9548
2773,2021-04-26,13,9532
2774,2021-04-26,14,9483
2775,2021-04-26,15,9451
2776,2021-04-26,16,9497
2777,2021-04-26,17,9456
2778,2021-04-26,18,9384
2779,2021-04-26,19,9294
2780,2021-04-26,20,9269
2781,2021-04-26,21,9375
2782,2021-04-26,22,9139
2783,2021-04-26,23,8874
2784,2021-04-27,0,8749
2785,2021-04-27,1,8667
2786,2021-04-27,2,8604
2787,2021-04-27,3,8600
2788,2021-04-27,4,8650
2789,2021-04-27,5,8807
2790,2021-04-27,6,9066
2791,2021-04-27,7,9455
2792,2021-04-27,8,9648
2793,2021-04-27,9,9715
2794,2021-04-27,10,9730
2795,2021-04-27,11,9723
2796,2021-04-27,12,9681
2797,2021-04-27,13,9641
2798,2021-04-27,14,9569
2799,2021-04-27,15,9584
2800,2021-04-27,16,9614
2801,2021-04-27,17,9576
2802,2021-04-27,18,9432
2803,2021-04-27,19,9342
2804,2021-04-27,20,9388
2805,2021-04-27,21,9356
2806,2021-04-27,22,9159
2807,2021-04-27,23,8906
2808,2021-04-28,0,8735
2809,2021-04-28,1,8663
2810,2021-04-28,2,8591
2811,2021-04-28,3,8580
2812,2021-04-28,4,8640
2813,2021-04-28,5,8778
2814,2021-04-28,6,8993
2815,2021-04-28,7,9217
2816,2021-04-28,8,9361
2817,2021-04-28,9,9445
2818,2021-04-28,10,9479
2819,2021-04-28,11,9517
2820,2021-04-28,12,9478
2821,2021-04-28,13,9464
2822,2021-04-28,14,9492
2823,2021-04-28,15,9527
2824,2021-04-28,16,9471
2825,2021-04-28,17,9458
2826,2021-04-28,18,9284
2827,2021-04-28,19,9194
2828,2021-04-28,20,9264
2829,2021-04-28,21,9319
2830,2021-04-28,22,9051
2831,2021-04-28,23,8766
2832,2021-04-29,0,8608
2833,2021-04-29,1,8487
2834,2021-04-29,2,8419
2835,2021-04-29,3,8398
2836,2021-04-29,4,8460
2837,2021-04-29,5,8579
2838,2021-04-29,6,8808
2839,2021-04-29,7,9199
2840,2021-04-29,8,9402
2841,2021-04-29,9,9549
2842,2021-04-29,10,9647
2843,2021-04-29,11,9640
2844,2021-04-29,12,9626
2845,2021-04-29,13,9597
2846,2021-04-29,14,9579
2847,2021-04-29,15,9432
2848,2021-04-29,16,9412
2849,2021-04-29,17,9556
2850,2021-04-29,18,9434
2851,2021-04-29,19,9295
2852,2021-04-29,20,9293
2853,2021-04-29,21,9361
2854,2021-04-29,22,9092
2855,2021-04-29,23,8815
2856,2021-04-30,0,8595
2857,2021-04-30,1,8458
2858,2021-04-30,2,8390
2859,2021-04-30,3,8360
2860,2021-04-30,4,8415
2861,2021-04-30,5,8529
2862,2021-04-30,6,8736
2863,2021-04-30,7,9119
2864,2021-04-30,8,9355
2865,2021-04-30,9,9426
2866,2021-04-30,10,9488
2867,2021-04-30,11,9529
2868,2021-04-30,12,9532
2869,2021-04-30,13,9548
2870,2021-04-30,14,9493
2871,2021-04-30,15,9457
2872,2021-04-30,16,9441
2873,2021-04-30,17,9412
2874,2021-04-30,18,9235
2875,2021-04-30,19,9122
2876,2021-04-30,20,9033
2877,2021-04-30,21,9074
2878,2021-04-30,22,8980
2879,2021-04-30,23,8738
2880,2021-05-01,0,8537
2881,2021-05-01,1,8383
2882,2021-05-01,2,8318
2883,2021-05-01,3,8280
2884,2021-05-01,4,8281
2885,2021-05-01,5,8324
2886,2021-05-01,6,8355
2887,2021-05-01,7,8511
2888,2021-05-01,8,8687
2889,2021-05-01,9,8909
2890,2021-05-01,10,9032
2891,2021-05-01,11,9090
2892,2021-05-01,12,9116
2893,2021-05-01,13,9088
2894,2021-05-01,14,9102
2895,2021-05-01,15,9086
2896,2021-05-01,16,9154
2897,2021-05-01,17,9229
2898,2021-05-01,18,9168
2899,2021-05-01,19,9068
2900,2021-05-01,20,9089
2901,2021-05-01,21,9111
2902,2021-05-01,22,8919
2903,2021-05-01,23,8691
2904,2021-05-02,0,8510
2905,2021-05-02,1,8458
2906,2021-05-02,2,8440
2907,2021-05-02,3,8398
2908,2021-05-02,4,8401
2909,2021-05-02,5,8421
2910,2021-05-02,6,8435
2911,2021-05-02,7,8577
